alphanumiso;material_id;year;factor;source
DOM214;Me.Cu;2020;41.8873852312283;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2016;141.74064534019251;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2017;141.9080104524599;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2018;142.07987866191831;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2019;142.2202251910394;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2020;142.2930252622947;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2016;43.56333491511348;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2017;43.55922619958295;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2018;43.55500693565251;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2019;43.55156151052152;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2020;43.549774311389406;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2016;51.89379329792976;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2017;51.94498431032501;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2018;51.99755265937663;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2019;52.04047965183363;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2020;52.06274659444501;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2016;67.2139538798971;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2017;67.24946849210689;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2018;67.28593865442096;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2019;67.31571996600495;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2020;67.33116802602443;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2016;116.31148418277004;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2017;116.71015361817976;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2018;117.1195495854839;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2019;117.45385982952702;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2020;117.62727209515366;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2016;95.44159413047811;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2017;96.03369733549096;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2018;96.64173156844137;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2019;97.13824860582882;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2020;97.39580022415277;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2016;104.90306490224204;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2017;105.00581318173715;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2018;105.11132598893167;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2019;105.19748710223026;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2020;105.24218030003752;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Cu;2016;110.30297162632739;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Cu;2017;110.9332765296414;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Cu;2018;111.58054030927777;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Cu;2019;112.10909195465767;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Cu;2020;112.38326045520232;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Cu;2016;144.36529246905502;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Cu;2017;143.30592037429847;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Cu;2018;142.21804499448115;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Cu;2019;141.32969261008884;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Cu;2020;140.86888950160727;based on S&P Global mining data and price-based allocation of ore
KGZ417;Me.Cu;2016;71.9859264291833;based on S&P Global mining data and price-based allocation of ore
KGZ417;Me.Cu;2017;71.96828977350803;based on S&P Global mining data and price-based allocation of ore
KGZ417;Me.Cu;2018;71.9501785889805;based on S&P Global mining data and price-based allocation of ore
KGZ417;Me.Cu;2019;71.93538910641874;based on S&P Global mining data and price-based allocation of ore
KGZ417;Me.Cu;2020;71.9277175566407;based on S&P Global mining data and price-based allocation of ore
KOR410;Me.Cu;2016;125.0501026520348;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Cu;2017;125.26291549453761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Cu;2018;125.48145424311673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Cu;2019;125.65991164916169;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Cu;2020;125.75248046406199;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Cu;2016;56.06183418391113;based on S&P Global mining data and price-based allocation of ore
LAO418;Me.Cu;2017;56.713543152409684;based on S&P Global mining data and price-based allocation of ore
LAO418;Me.Cu;2018;57.38278689136111;based on S&P Global mining data and price-based allocation of ore
LAO418;Me.Cu;2019;57.92928723714239;based on S&P Global mining data and price-based allocation of ore
LAO418;Me.Cu;2020;58.21276602613054;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Cu;2016;26.64136752096514;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Cu;2017;26.855665528746623;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Cu;2018;27.075729402208324;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Cu;2019;27.255432215908492;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Cu;2020;27.348647044405368;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Cu;2016;187.66781949406203;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Cu;2017;187.4267430882188;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Cu;2018;187.1791803216802;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Cu;2019;186.97702208000894;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Cu;2020;186.87215924876767;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Cu;2016;271.659442060824;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Cu;2017;271.8087771953286;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Cu;2018;271.96213031551497;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Cu;2019;272.08735753592913;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Cu;2020;272.15231497111716;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Cu;2016;237.47468854025976;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Cu;2017;237.64136684997973;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Cu;2018;237.81252977789842;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Cu;2019;237.95230037842592;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Cu;2020;238.02480170597224;based on S&P Global mining data and price-based allocation of ore
MNG496;Me.Cu;2016;176.33068651771202;based on S&P Global mining data and price-based allocation of ore
MNG496;Me.Cu;2017;176.58342474921838;based on S&P Global mining data and price-based allocation of ore
MNG496;Me.Cu;2018;176.84296311251416;based on S&P Global mining data and price-based allocation of ore
MNG496;Me.Cu;2019;177.05490055328409;based on S&P Global mining data and price-based allocation of ore
MNG496;Me.Cu;2020;177.16483601721282;based on S&P Global mining data and price-based allocation of ore
MRT478;Me.Cu;2016;66.72977387453952;based on S&P Global mining data and price-based allocation of ore
MRT478;Me.Cu;2017;66.85715438108029;based on S&P Global mining data and price-based allocation of ore
MRT478;Me.Cu;2018;66.98796216582394;based on S&P Global mining data and price-based allocation of ore
MRT478;Me.Cu;2019;67.09477900314737;based on S&P Global mining data and price-based allocation of ore
MRT478;Me.Cu;2020;67.15018666742742;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Cu;2016;72.59156153987672;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Cu;2017;73.11296919934297;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Cu;2018;73.64840576444509;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Cu;2019;74.08563999009614;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Cu;2020;74.31244063120926;based on S&P Global mining data and price-based allocation of ore
OMN512;Me.Cu;2016;125.0501026520348;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
OMN512;Me.Cu;2017;125.26291549453761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
OMN512;Me.Cu;2018;125.48145424311673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
OMN512;Me.Cu;2019;125.65991164916169;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PAK586;Me.Cu;2016;272.2311267120189;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Cu;2017;272.24590904142457;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Cu;2018;272.26108910166624;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Cu;2019;272.27348504605567;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Cu;2020;272.27991502790474;based on S&P Global mining data and price-based allocation of ore
PAN591;Me.Cu;2016;241.374767621709;based on S&P Global mining data and price-based allocation of ore
PAN591;Me.Cu;2017;241.37476762170905;based on S&P Global mining data and price-based allocation of ore
PAN591;Me.Cu;2018;241.3747676217091;based on S&P Global mining data and price-based allocation of ore
PAN591;Me.Cu;2019;241.37476762170917;based on S&P Global mining data and price-based allocation of ore
PAN591;Me.Cu;2020;241.37476762170914;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Cu;2016;107.63283985436996;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Cu;2017;107.69764794899942;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Cu;2018;107.7641997591794;based on S&P Global mining data and price-based allocation of ore
