"Country or Area Code";"Country or Area";"Year";"Unit";"Value";"Value Footnotes"
"834";"United Republic of Tanzania";"2007";"Mil. USD";"235.594092272966";"21"
"834";"United Republic of Tanzania";"2007";"Thousand metric tons";"1654";"21"
"834";"United Republic of Tanzania";"2006";"Mil. USD";"169.875755363224";"21"
"834";"United Republic of Tanzania";"2006";"Thousand metric tons";"1427";"21"
"834";"United Republic of Tanzania";"2005";"Mil. USD";"158.943721708565";"21"
"834";"United Republic of Tanzania";"2005";"Thousand metric tons";"1367";"21"
"834";"United Republic of Tanzania";"2004";"Thousand metric tons";"1281";"21"
"834";"United Republic of Tanzania";"2003";"Thousand metric tons";"1187";"21"
"834";"United Republic of Tanzania";"2002";"Thousand metric tons";"1026";"21"
"834";"United Republic of Tanzania";"2001";"Thousand metric tons";"901";"21"
"834";"United Republic of Tanzania";"2000";"Thousand metric tons";"833";"21"
"834";"United Republic of Tanzania";"1999";"Thousand metric tons";"833";"21"
"834";"United Republic of Tanzania";"1998";"Thousand metric tons";"778";"2"
"834";"United Republic of Tanzania";"1997";"Thousand metric tons";"621";"21"
"834";"United Republic of Tanzania";"1996";"Thousand metric tons";"726";"21"
"834";"United Republic of Tanzania";"1995";"Thousand metric tons";"739";"21"
"840";"United States of America";"2010";"Thousand metric tons";"66452";"22"
"840";"United States of America";"2009";"Thousand metric tons";"63929";"22"
"840";"United States of America";"2008";"Thousand metric tons";"86310";"22"
"840";"United States of America";"2007";"Thousand metric tons";"95464";"22"
"840";"United States of America";"2006";"Thousand metric tons";"98167";"22"
"840";"United States of America";"2005";"Thousand metric tons";"99319";"22"
"840";"United States of America";"2004";"Thousand metric tons";"97434";"22"
"840";"United States of America";"2003";"Thousand metric tons";"92843";"22"
"840";"United States of America";"2002";"Thousand metric tons";"89732";"22"
"840";"United States of America";"2001";"Thousand metric tons";"88900";"22"
"840";"United States of America";"2000";"Thousand metric tons";"87846";"22"
"840";"United States of America";"1999";"Thousand metric tons";"85952";"22"
"840";"United States of America";"1998";"Thousand metric tons";"83931";"22"
"840";"United States of America";"1997";"Thousand metric tons";"82582";"22"
"840";"United States of America";"1996";"Thousand metric tons";"79266";"22"
"840";"United States of America";"1995";"Thousand metric tons";"76906";"22"
"858";"Uruguay";"2013";"Mil. USD";"136.750979457871";""
"858";"Uruguay";"2013";"Thousand metric tons";"771";""
"858";"Uruguay";"2012";"Mil. USD";"133.272442327816";""
"858";"Uruguay";"2012";"Thousand metric tons";"788.39";""
"858";"Uruguay";"2010";"Mil. USD";"135.163409445257";""
"858";"Uruguay";"2010";"Thousand metric tons";"958.88";""
"858";"Uruguay";"2008";"Mil. USD";"114.656245748668";""
"858";"Uruguay";"2008";"Thousand metric tons";"1022";""
"858";"Uruguay";"2007";"Mil. USD";"80.3390056463235";""
"858";"Uruguay";"2007";"Thousand metric tons";"907.084";""
"858";"Uruguay";"2006";"Mil. USD";"68.5611677916425";""
"858";"Uruguay";"2006";"Thousand metric tons";"837.798";""
"858";"Uruguay";"2005";"Mil. USD";"53.9061686534361";""
"858";"Uruguay";"2005";"Thousand metric tons";"691";"23"
"858";"Uruguay";"2004";"Mil. USD";"44.7045126534063";""
"858";"Uruguay";"2004";"Thousand metric tons";"658";"23"
"858";"Uruguay";"2003";"Mil. USD";"31.6849765970408";""
"858";"Uruguay";"2003";"Thousand metric tons";"489";"23"
"858";"Uruguay";"2002";"Mil. USD";"27.0202992273905";""
"858";"Uruguay";"2002";"Thousand metric tons";"442";"23"
"858";"Uruguay";"2001";"Mil. USD";"56.6974368821254";""
"858";"Uruguay";"2001";"Thousand metric tons";"1015";"2"
"858";"Uruguay";"2000";"Mil. USD";"60.5025334877002";""
"858";"Uruguay";"2000";"Thousand metric tons";"688";""
"858";"Uruguay";"1999";"Mil. USD";"69.1486765496988";""
"858";"Uruguay";"1999";"Thousand metric tons";"839";""
"858";"Uruguay";"1998";"Mil. USD";"83.006551490892";""
"858";"Uruguay";"1998";"Thousand metric tons";"940";""
"858";"Uruguay";"1997";"Mil. USD";"82.7274621807206";""
"858";"Uruguay";"1997";"Thousand metric tons";"818";""
"858";"Uruguay";"1996";"Thousand metric tons";"631";""
"858";"Uruguay";"1995";"Thousand metric tons";"593";""
"860";"Uzbekistan";"2016";"Mil. USD";"813.590546585025";""
"860";"Uzbekistan";"2016";"Thousand metric tons";"8646.10562";""
"860";"Uzbekistan";"2007";"Thousand metric tons";"6042.5";"5"
"860";"Uzbekistan";"2006";"Thousand metric tons";"5583";"5"
"860";"Uzbekistan";"2005";"Thousand metric tons";"5068";"5"
"860";"Uzbekistan";"2004";"Thousand metric tons";"4805";"5"
"860";"Uzbekistan";"2003";"Thousand metric tons";"4062";"5"
"860";"Uzbekistan";"2002";"Thousand metric tons";"3927";"5"
"860";"Uzbekistan";"2001";"Thousand metric tons";"3722";"5"
"860";"Uzbekistan";"2000";"Thousand metric tons";"3284";"1"
"860";"Uzbekistan";"1999";"Thousand metric tons";"3300";"1"
"860";"Uzbekistan";"1998";"Thousand metric tons";"3400";"1"
"860";"Uzbekistan";"1997";"Thousand metric tons";"3286";"1"
"860";"Uzbekistan";"1996";"Thousand metric tons";"3277";"1"
"860";"Uzbekistan";"1995";"Thousand metric tons";"3419";"1"
"862";"Venezuela (Bolivarian Republic of)";"2005";"Thousand metric tons";"10000";"7"
"862";"Venezuela (Bolivarian Republic of)";"2004";"Thousand metric tons";"9000";"7"
"862";"Venezuela (Bolivarian Republic of)";"2003";"Thousand metric tons";"7398";"7"
"862";"Venezuela (Bolivarian Republic of)";"2002";"Thousand metric tons";"6126";"7"
"862";"Venezuela (Bolivarian Republic of)";"2001";"Thousand metric tons";"7329";"7"
"862";"Venezuela (Bolivarian Republic of)";"2000";"Thousand metric tons";"7527";"7"
"862";"Venezuela (Bolivarian Republic of)";"1999";"Thousand metric tons";"7875";"7"
"862";"Venezuela (Bolivarian Republic of)";"1998";"Thousand metric tons";"7870";"7"
"862";"Venezuela (Bolivarian Republic of)";"1997";"Thousand metric tons";"7867";"7"
"862";"Venezuela (Bolivarian Republic of)";"1996";"Thousand metric tons";"7556";"2"
"862";"Venezuela (Bolivarian Republic of)";"1995";"Thousand metric tons";"6900";"3"
"704";"Viet Nam";"2016";"Thousand metric tons";"74457";""
"704";"Viet Nam";"2015";"Thousand metric tons";"67645.033";""
"704";"Viet Nam";"2014";"Thousand metric tons";"60981.708";""
"704";"Viet Nam";"2013";"Thousand metric tons";"57516.038";""
"704";"Viet Nam";"2012";"Thousand metric tons";"56352.645";""
"704";"Viet Nam";"2011";"Thousand metric tons";"58271.034";""
"704";"Viet Nam";"2010";"Thousand metric tons";"55801";""
"704";"Viet Nam";"2009";"Thousand metric tons";"48810";""
"704";"Viet Nam";"2008";"Thousand metric tons";"40009";""
"704";"Viet Nam";"2007";"Thousand metric tons";"37101.9547";""
"704";"Viet Nam";"2006";"Thousand metric tons";"32690.3";""
"704";"Viet Nam";"2005";"Thousand metric tons";"30808.3";""
"704";"Viet Nam";"2004";"Thousand metric tons";"26152.7";""
"704";"Viet Nam";"2003";"Thousand metric tons";"24127";""
"704";"Viet Nam";"2002";"Thousand metric tons";"21121";""
"704";"Viet Nam";"2001";"Thousand metric tons";"16073";""
"704";"Viet Nam";"2000";"Thousand metric tons";"13298";""
"704";"Viet Nam";"1999";"Thousand metric tons";"10489";""
"704";"Viet Nam";"1998";"Thousand metric tons";"9738";""
"704";"Viet Nam";"1997";"Thousand metric tons";"8019";""
"704";"Viet Nam";"1996";"Thousand metric tons";"6585";""
"704";"Viet Nam";"1995";"Thousand metric tons";"5828";""
"887";"Yemen";"2004";"Thousand metric tons";"1546";"2"
"887";"Yemen";"2003";"Thousand metric tons";"1541";""
"887";"Yemen";"2002";"Thousand metric tons";"1582";"1"
"887";"Yemen";"2001";"Thousand metric tons";"1449";"1"
"887";"Yemen";"2000";"Thousand metric tons";"1406";"1"
"887";"Yemen";"1999";"Thousand metric tons";"1454";"1"
"887";"Yemen";"1998";"Thousand metric tons";"1195";"1"
"887";"Yemen";"1997";"Thousand metric tons";"1038";"1"
"887";"Yemen";"1996";"Thousand metric tons";"1028";"1"
"887";"Yemen";"1995";"Thousand metric tons";"1100";"1"
"894";"Zambia";"2015";"Thousand metric tons";"1631.686";""
"894";"Zambia";"2014";"Thousand metric tons";"1515.009727273";""
"894";"Zambia";"2013";"Thousand metric tons";"1272.467";""
"894";"Zambia";"2012";"Thousand metric tons";"1179.025";""
"894";"Zambia";"2011";"Thousand metric tons";"1126.772";""
"894";"Zambia";"2010";"Thousand metric tons";"792.294";""
"894";"Zambia";"2009";"Thousand metric tons";"830.472";""
"894";"Zambia";"2008";"Thousand metric tons";"577.56";""
"894";"Zambia";"2004";"Thousand metric tons";"480";"2"
"894";"Zambia";"2003";"Thousand metric tons";"424";""
"894";"Zambia";"2002";"Thousand metric tons";"343";""
"894";"Zambia";"2001";"Thousand metric tons";"309";""
"894";"Zambia";"2000";"Thousand metric tons";"335";""
"894";"Zambia";"1999";"Thousand metric tons";"300";"2"
"894";"Zambia";"1998";"Thousand metric tons";"351";"2"
"894";"Zambia";"1997";"Thousand metric tons";"384";"2"
"894";"Zambia";"1996";"Thousand metric tons";"348";"2"
"894";"Zambia";"1995";"Thousand metric tons";"312";"2"
"716";"Zimbabwe";"2011";"Mil. USD";"37.346139";""
"716";"Zimbabwe";"2010";"Mil. USD";"37.346139";""
"716";"Zimbabwe";"2009";"Mil. USD";"0";""
"716";"Zimbabwe";"2004";"Thousand metric tons";"400";"2,3"
"716";"Zimbabwe";"2003";"Thousand metric tons";"400";"2,3"
"716";"Zimbabwe";"2002";"Thousand metric tons";"600";"2,3"
"716";"Zimbabwe";"2001";"Thousand metric tons";"549";""
"716";"Zimbabwe";"2000";"Thousand metric tons";"1000";""
"716";"Zimbabwe";"1999";"Thousand metric tons";"1105.498";""
"716";"Zimbabwe";"1998";"Thousand metric tons";"1065.808";""
"716";"Zimbabwe";"1997";"Thousand metric tons";"953.948";""
"716";"Zimbabwe";"1996";"Thousand metric tons";"996.359";""
"716";"Zimbabwe";"1995";"Thousand metric tons";"948";""

"fnSeqID";"Footnote"
"1";"Source: Organisation of the Islamic Conference (Jeddah, Saudi Arabia)."
"2";"Source: U.S. Geological Survey (Reston, Virginia)."
"3";"Provisional or estimated figure."
"4";"Twelve months ending 30 June of year stated."
"5";"Source: Country Economic Review, Asian Development Bank (Manila)."
"6";"Source: Afristat: Sub-Saharan African Observatory of Economics and Statistics (Bamako)."
"7";"Source: United Nations Economic Commission for Latin America and the Caribbean (Santiago)."
"8";"Break in series; data prior to the sign not comparable to following years."
"9";"Excluding the Federation of Bosnia and Herzegovina."
"10";"Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"11";"Source: Bulletin of Industrial Statistics for the Arab Countries, United Nations Economic and Social Commission for Western Asia (Beirut)."
"12";"Twelve months ending 7 July of the year stated."
"13";"Incomplete coverage."
"14";"Excluding Prodcom 2002 code 26.51.12.50."
"15";"Twelve months ending 31 March of year stated."
"16";"Government production only."
"17";"In thousand cubic metres."
"18";"Data refer to ready-mix concrete."
"19";"Source: Arab Gulf Cooperation Council (Riyadh)."
"20";"Source: African Statistical Yearbook, Economic Commission for Africa (Addis Ababa)."
"21";"Tanganyika only."
"22";"Excluding Puerto Rico."
"23";"Portland cement only."
