alphanumiso;country;material_id;material_name;unit_id;source_all;2016;2017;2018;2019;2020
USA840;United States of America;Me.Hg;Mercury;t;wmd;15;15;15;15;15
USA840;United States of America;M.mic;Mica;t;bgs;28000;40000;44000;40100;35000
USA840;United States of America;Me.Mo;Molybdenum;t;wmd;36200;40700;41400;43600;51100
USA840;United States of America;Me.Ni;Nickel;t;wmd;24100;22100;17600;13500;16700
USA840;United States of America;Me.Pd;Palladium;Kg;bgs;13070;13600;14300;14300;14600
USA840;United States of America;M.per;Perlite;t;wmd;521000;587000;504000;629000;845000
USA840;United States of America;O.P;Phosphate rock;t;bgs;27100000;27900000;25700000;23300000;23400000
USA840;United States of America;Me.Pt;Platinum;Kg;bgs;3890;3980;4160;4150;4200
USA840;United States of America;Me.K2O;Potassium oxide;t;wmd;510000;480000;520000;510000;460000
USA840;United States of America;Me.Re;Rhenium;Kg;wmd;8440;8200;8220;8360;8830
USA840;United States of America;Me.Rh;Rhodium;Kg;wmd;103;100;100;100;100
USA840;United States of America;M.sal;Salt nec;t;bgs;41750000;39560000;41001000;42000000;38610000
USA840;United States of America;Me.Se;Selenium;t;wmd;122;116;152;144;150
USA840;United States of America;Me.Ag;Silver;Kg;wmd;1153000;1030000;934000;981000;1030000
USA840;United States of America;M.soc;Sodium carbonate, natural;t;bgs;11800000;12000000;11900000;11700000;9990000
USA840;United States of America;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;578000;610000;648000;578000;490000
USA840;United States of America;Me.Te;Tellurium;t;wmd;50;0;0;2;2
USA840;United States of America;Me.Ti;Titanium;t;wmd;32963.859445;39556.631334000005;59934.2899;59934.2899;59934.2899
USA840;United States of America;Me.U;Uranium;t;wmd;1121.90603742;939.5857063200001;557.1370117800001;66.99212166000001;5.93601078
USA840;United States of America;Me.V;Vanadium;t;bgs;0;0;0;460;170
USA840;United States of America;M.ver;Vermiculite;t;wmd;100000;100000;100000;100000;100000
USA840;United States of America;M.wol;Wollastonite;t;bgs;60000;50000;60000;50000;40000
USA840;United States of America;Me.Zn;Zinc;t;wmd;804800;773800;824000;753000;718000
USA840;United States of America;O.Zr;Zircon;t;wmd;50000;45000;100000;30000;30000
USA840;United States of America;Me.reo;;t;wmd;0;0;28000;56000;39000
UZB860;Uzbekistan;M.ben;Bentonite, sepiolite and attapulgite;t;bgs;40000;40000;12559;32588;48739
UZB860;Uzbekistan;Me.Bi;Bismuth;t;wmd;0;0;0;2;2
UZB860;Uzbekistan;Me.Cd;Cadmium;t;wmd;290;306;237;250;450
UZB860;Uzbekistan;Me.Cu;Copper;t;bgs;135000;140100;141200;137300;142800
UZB860;Uzbekistan;M.fel;Feldspar;t;bgs;4300;4300;26841;47784;63595
UZB860;Uzbekistan;Me.Au;Gold;Kg;wmd;100000;89900;92716;100900;104600
UZB860;Uzbekistan;M.gya;Gypsum and anhydrite;t;bgs;80000;80000;323809;279432;288657
UZB860;Uzbekistan;M.iod;Iodine;Kg;bgs;2000;2000;0;0;0
UZB860;Uzbekistan;M.kao;Kaolin;t;wmd;323680;269906;291814;377184;373440
UZB860;Uzbekistan;Me.Pb;Lead;t;bgs;30000;26000;21300;19100;18400
UZB860;Uzbekistan;Me.Mo;Molybdenum;t;wmd;620;700;750;800;760
UZB860;Uzbekistan;Me.Pd;Palladium;Kg;wmd;;;0;28;91
UZB860;Uzbekistan;O.P;Phosphate rock;t;bgs;700000;700000;617900;588600;646000
UZB860;Uzbekistan;Me.K2O;Potassium oxide;t;wmd;83000;114900;176900;198400;210000
UZB860;Uzbekistan;Me.Re;Rhenium;Kg;wmd;660;530;500;800;1000
UZB860;Uzbekistan;Me.Se;Selenium;t;wmd;10;25;28;30;40
UZB860;Uzbekistan;Me.Ag;Silver;Kg;bgs;230000;232300;223900;260000;260000
UZB860;Uzbekistan;Me.Te;Tellurium;t;wmd;3;3;2;2;3
UZB860;Uzbekistan;Me.W;Tungsten;t;wmd;80;103;97;100;20
UZB860;Uzbekistan;Me.U;Uranium;t;wmd;3325.0140383400003;3399.6381738600003;3444.58225548;3499.70235558;3499.70235558
UZB860;Uzbekistan;Me.Zn;Zinc;t;bgs;12000;37000;31000;37000;41000
VEN862;Venezuela;O.Al;Bauxite;t;wmd;340000;242000;92000;50000;0
VEN862;Venezuela;Nm.dig;Diamonds, gems;ct;wmd;;0;800;0;794
VEN862;Venezuela;Nm.dii;Diamonds, industrial;ct;wmd;;0;1200;0;0
VEN862;Venezuela;M.fel;Feldspar;t;bgs;75000;36313;30000;30000;30000
VEN862;Venezuela;O.Fe;Ferrous ore;t;bgs;7306000;4601000;2800000;4000000;2600000
VEN862;Venezuela;Me.Au;Gold;Kg;wmd;800;8100;9100;9100;9000
VEN862;Venezuela;M.kao;Kaolin;t;bgs;3000;3000;3000;3000;3000
VEN862;Venezuela;Me.Ni;Nickel;t;wmd;0;0;0;0;
VEN862;Venezuela;O.P;Phosphate rock;t;bgs;25000;68062;70000;70000;70000
VEN862;Venezuela;M.sal;Salt nec;t;wmd;640000;600000;600000;600000;
VNM704;Viet Nam;Me.Sb;Antimony;t;bgs;229;230;244;395;388
VNM704;Viet Nam;M.bar;Barite;t;bgs;30000;26000;48000;50000;50000
VNM704;Viet Nam;O.Al;Bauxite;t;wmd;1606100;2565000;3569700;3700000;3610000
VNM704;Viet Nam;Me.Bi;Bismuth;t;wmd;2013;2403;2639;917;993
VNM704;Viet Nam;Me.Co;Cobalt;t;wmd;134;0;0;0;0
VNM704;Viet Nam;Me.Cu;Copper;t;wmd;22300;21100;25300;29240;37990
VNM704;Viet Nam;M.fel;Feldspar;t;bgs;100000;100000;100000;100000;100000
VNM704;Viet Nam;O.Fe;Ferrous ore;t;bgs;3056000;5515000;5588496;6106000;5239000
VNM704;Viet Nam;M.flu;Fluorspar;t;wmd;218878;234905;238700;238003;219920
VNM704;Viet Nam;Me.Au;Gold;Kg;wmd;584;557;570;540;618
VNM704;Viet Nam;O.FeTiO3;Ilmenite;t;bgs;210800;225300;235126;216700;230400
VNM704;Viet Nam;M.kao;Kaolin;t;wmd;100000;100000;100000;100000;100000
VNM704;Viet Nam;Me.Pb;Lead;t;wmd;800;4500;14500;12500;13980
VNM704;Viet Nam;O.Mn;Manganese ore;t;bgs;13400;50000;68194;76106;80000
VNM704;Viet Nam;Me.Ni;Nickel;t;wmd;4272;0;0;0;0
VNM704;Viet Nam;O.P;Phosphate rock;t;bgs;3142500;4588000;4332216;4489600;4389500
VNM704;Viet Nam;M.sal;Salt nec;t;wmd;982000;648500;996500;912900;
VNM704;Viet Nam;Me.Sn;Tin;t;bgs;4468;5200;5745;6369;6798
VNM704;Viet Nam;Me.W;Tungsten;t;wmd;5041;5141;4881;4816;8066
VNM704;Viet Nam;Me.Zn;Zinc;t;wmd;12000;12000;12000;13000;10900
VNM704;Viet Nam;O.Zr;Zircon;t;wmd;9300;5500;10500;6600;10700
VNM704;Viet Nam;Me.reo;;t;bgs;220;200;920;1300;1000
YEM887;Yemen;M.gya;Gypsum and anhydrite;t;wmd;100000;50000;50000;20000;20000
YEM887;Yemen;M.sal;Salt nec;t;wmd;50000;50000;50000;50000;
ZAF710;South Africa;Me.Sb;Antimony;t;bgs;350;0;0;;
ZAF710;South Africa;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;148742;165141;173486;105084;85688
ZAF710;South Africa;O.Cr;Chromium ore;t;bgs;14705180;16586863;17829038;17664239;13243231
ZAF710;South Africa;Me.Co;Cobalt;t;wmd;1101;1065;1007;1027;897
ZAF710;South Africa;Me.Cu;Copper;t;wmd;65257;65532;46900;52501;29068
ZAF710;South Africa;Nm.dig;Diamonds, gems;ct;wmd;3322220;3877040;3964730;2872280;3399300
ZAF710;South Africa;Nm.dii;Diamonds, industrial;ct;wmd;4983330;5815560;5947100;4308420;5098950
ZAF710;South Africa;M.fel;Feldspar;t;wmd;127872;116705;76803;76255;48427
ZAF710;South Africa;O.Fe;Ferrous ore;t;bgs;66455868;74643475;74263738;72430288;55635308
ZAF710;South Africa;M.fic;Fire, refactory and flint clay, Andalusite, kyanite and sillimanite;t;bgs;180000;200000;200000;190000;180000
ZAF710;South Africa;M.flu;Fluorspar;t;wmd;177000;218399;230000;210000;210000
ZAF710;South Africa;Me.Au;Gold;Kg;wmd;142202;137290;117144;105185;95887
ZAF710;South Africa;M.gya;Gypsum and anhydrite;t;wmd;262457;320685;321988;277102;205542
ZAF710;South Africa;O.FeTiO3;Ilmenite;t;bgs;1020000;550000;765000;1100000;1000000
ZAF710;South Africa;M.kao;Kaolin;t;wmd;21141;31186;23724;27827;20639
ZAF710;South Africa;Me.Pb;Lead;t;wmd;39344;48150;35118;42936;28048
ZAF710;South Africa;O.MgCO3;Magnesite;t;wmd;8800;8700;8500;8500;8500
ZAF710;South Africa;O.Mn;Manganese ore;t;bgs;13735509;14143794;14919207;17008951;16020435
ZAF710;South Africa;M.mic;Mica;t;bgs;8;0;32;9;176
ZAF710;South Africa;Me.Ni;Nickel;t;wmd;48994;48463;43236;43443;34908
ZAF710;South Africa;Me.Pd;Palladium;Kg;wmd;76273;80713;80629;80684;66264
ZAF710;South Africa;M.per;Perlite;t;wmd;1000;1000;1000;1000;1000
ZAF710;South Africa;O.P;Phosphate rock;t;bgs;1696533;2079294;2058274;1825719;581392
ZAF710;South Africa;Me.Pt;Platinum;Kg;wmd;133241;132500;137053;132989;111993
ZAF710;South Africa;Me.Rh;Rhodium;Kg;wmd;19237;18665;18608;19545;16972
ZAF710;South Africa;O.TiO2;Rutile;t;bgs;67000;95000;103000;110000;100000
ZAF710;South Africa;M.sal;Salt nec;t;wmd;473339;492860;478285;510012;
ZAF710;South Africa;Me.Ag;Silver;Kg;wmd;55622;62536;46467;55903;38148
ZAF710;South Africa;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;23576;58776;102142;135430;92318
ZAF710;South Africa;Me.U;Uranium;t;wmd;381.60069300000004;257.79246816;195.88835574;138.22425102;111.08820174
ZAF710;South Africa;Me.V;Vanadium;t;wmd;8893.756359973;4457.801417942;4308.237082859;4516.058687038;4808.465364616
ZAF710;South Africa;M.ver;Vermiculite;t;wmd;166483;166084;141346;158013;118223
ZAF710;South Africa;Me.Zn;Zinc;t;wmd;26695;30778;28129;125157;160816
ZAF710;South Africa;O.Zr;Zircon;t;wmd;377430;361813;303610;320000;311800
ZMB894;Zambia;O.Be;Beryl;t;bgs;5;3;5;6;6
ZMB894;Zambia;Me.Co;Cobalt;t;wmd;5276;2649;1766;1271;367
ZMB894;Zambia;Me.Cu;Copper;t;wmd;774290;799329;857847;796430;882061
ZMB894;Zambia;Me.Au;Gold;Kg;wmd;4610;4373;4044;4522;3994
ZMB894;Zambia;O.Mn;Manganese ore;t;bgs;120000;92675;77277;15904;30000
ZMB894;Zambia;Me.Ni;Nickel;t;bgs;0;0;487;2500;3251
ZMB894;Zambia;Me.Ag;Silver;Kg;bgs;0;0;93;7212;9000
ZMB894;Zambia;Me.Zn;Zinc;t;bgs;0;0;0;44;1500
ZWE716;Zimbabwe;M.bar;Barite;t;bgs;200;200;200;200;200
ZWE716;Zimbabwe;O.Cr;Chromium ore;t;bgs;112026;688838;894660;1550064;1272139
ZWE716;Zimbabwe;Me.Co;Cobalt;t;wmd;409;445;403;402;956
ZWE716;Zimbabwe;Me.Cu;Copper;t;wmd;9101;8839;9077;8731;7933
ZWE716;Zimbabwe;Nm.dig;Diamonds, gems;ct;wmd;639920;752360;975730;423840;534090
ZWE716;Zimbabwe;Nm.dii;Diamonds, industrial;ct;wmd;1493140;1755500;2276690;1695350;2136370
ZWE716;Zimbabwe;Me.Au;Gold;Kg;wmd;22747;26495;35054;29429;20873
ZWE716;Zimbabwe;M.gra;Graphite, natural;t;wmd;5622;1577;0;0;0
ZWE716;Zimbabwe;O.Li;Lithium ore;t;bgs;48000;51000;70000;65000;20859
ZWE716;Zimbabwe;Me.Ni;Nickel;t;wmd;17743;16594;17850;16918;16336
ZWE716;Zimbabwe;Me.Pd;Palladium;Kg;wmd;12222;11822;12094;11640;12890
ZWE716;Zimbabwe;O.P;Phosphate rock;t;bgs;6500;24000;20000;19000;19000
ZWE716;Zimbabwe;Me.Pt;Platinum;Kg;wmd;15110;14257;14703;13857;15004
ZWE716;Zimbabwe;Me.Rh;Rhodium;Kg;wmd;1322;1283;1334;1224;1368
ZWE716;Zimbabwe;Me.Ag;Silver;Kg;bgs;1463;1480;1542;1500;1500
ZWE716;Zimbabwe;Me.W;Tungsten;t;bgs;1248;1000;0;0;0
ZWE716;Zimbabwe;M.ver;Vermiculite;t;wmd;29312;23302;33161;25524;26388
