"AlphaNumISO","Year","CCC","UsedValue"
"ISL352",1993,"A.3.5",0
"ISR376",1993,"A.3.5",722
"ITA380",1993,"A.3.5",3721.427
"JAM388",1993,"A.3.5",13.5
"JOR400",1993,"A.3.5",10
"JPN392",1993,"A.3.5",2756
"KAZ398",1993,"A.3.5",1520
"KEN404",1993,"A.3.5",149.338
"KGZ417",1993,"A.3.5",0
"KHM116",1993,"A.3.5",80
"KOR410",1993,"A.3.5",1500
"KWT414",1993,"A.3.5",81.726
"LAO418",1993,"A.3.5",0
"LBN422",1993,"A.3.5",6
"LBY434",1993,"A.3.5",30
"LKA144",1993,"A.3.5",121.026
"MAR504",1993,"A.3.5",301.922
"MDG450",1993,"A.3.5",127.798
"MEX484",1993,"A.3.5",14981.64
"MLI466",1993,"A.3.5",10
"MLT470",1993,"A.3.5",0
"MMR104",1993,"A.3.5",30
"MNE499",1993,"A.3.5",0
"MNG496",1993,"A.3.5",1.206
"MOZ508",1993,"A.3.5",80
"MRT478",1993,"A.3.5",11
"MUS480",1993,"A.3.5",7
"NAM516",1993,"A.3.5",265.17
"NER562",1993,"A.3.5",0
"NIC558",1993,"A.3.5",15
"NLD528",1993,"A.3.5",7000
"NPL524",1993,"A.3.5",0
"NZL554",1993,"A.3.5",160
"OMN512",1993,"A.3.5",20.172
"PAK586",1993,"A.3.5",919.501
"PAN591",1993,"A.3.5",18.56
"PER604",1993,"A.3.5",250.554
"PHL608",1993,"A.3.5",1070.962
"POL616",1993,"A.3.5",3102.8
"PRI630",1993,"A.3.5",37
"PRK408",1993,"A.3.5",1180
"PRT620",1993,"A.3.5",612.717
"ROU642",1993,"A.3.5",4378
"RUS643",1993,"A.3.5",4400
"SAU682",1993,"A.3.5",0
"SCG891",1993,"A.3.5",38.867
"SDN736",1993,"A.3.5",150
"SEN686",1993,"A.3.5",37.352
"SLE694",1993,"A.3.5",0
"SLV222",1993,"A.3.5",40.352
"SOM706",1993,"A.3.5",2
"SRB688",1993,"A.3.5",0
"SUN810",1993,"A.3.5",0
"SVK703",1993,"A.3.5",196.8
"SVN705",1993,"A.3.5",24.6
"SYR760",1993,"A.3.5",226
"TCA796",1993,"A.3.5",0
"THA764",1993,"A.3.5",361.612
"TJK762",1993,"A.3.5",140
"TKM795",1993,"A.3.5",1060
"TUN788",1993,"A.3.5",435
"TUR792",1993,"A.3.5",1525.941
"TWN158",1993,"A.3.5",780.688
"TZA834",1993,"A.3.5",166.8
"UGA800",1993,"A.3.5",20
"UKR804",1993,"A.3.5",7800
"USA840",1993,"A.3.5",38171
"UZB860",1993,"A.3.5",940
"VEN862",1993,"A.3.5",370
"VNM704",1993,"A.3.5",1300
"YEM887",1993,"A.3.5",246
"YUG890",1993,"A.3.5",0
"ZAF710",1993,"A.3.5",1225.258
"AFG004",1994,"A.3.5",26
"AGO024",1994,"A.3.5",60
"ALB008",1994,"A.3.5",0
"ANT530",1994,"A.3.5",951.088
"ARG032",1994,"A.3.5",837.129
"ARM051",1994,"A.3.5",80
"AUS036",1994,"A.3.5",15584
"AUT040",1994,"A.3.5",742.55
"AZE031",1994,"A.3.5",40
"BEN204",1994,"A.3.5",0
"BES535",1994,"A.3.5",0
"BFA854",1994,"A.3.5",0
"BGD050",1994,"A.3.5",1390
"BGR100",1994,"A.3.5",2600
"BHS044",1994,"A.3.5",2000
"BIH070",1994,"A.3.5",100
"BLR112",1994,"A.3.5",0
"BOL068",1994,"A.3.5",0.15
"BRA076",1994,"A.3.5",6042.78
"BWA072",1994,"A.3.5",371.972
"CAN124",1994,"A.3.5",12268.86
"CHE756",1994,"A.3.5",259.205
"CHL152",1994,"A.3.5",6355.796
"CHN156",1994,"A.3.5",59920
"COL170",1994,"A.3.5",210
"CPV132",1994,"A.3.5",6.112
"CRI188",1994,"A.3.5",63.4
"CSK200",1994,"A.3.5",0
"CUB192",1994,"A.3.5",350
"CYP196",1994,"A.3.5",0
"CZE203",1994,"A.3.5",360
"DEU276",1994,"A.3.5",10532
"DJI262",1994,"A.3.5",0
"DNK208",1994,"A.3.5",1166
"DOM214",1994,"A.3.5",57.615
"DZA012",1994,"A.3.5",176
"ECU218",1994,"A.3.5",0
"EGY818",1994,"A.3.5",2014.99
"ERI232",1994,"A.3.5",415.672
"ESP724",1994,"A.3.5",3497.119
"ETH231",1994,"A.3.5",10
"FIN246",1994,"A.3.5",14.894
"FRA250",1994,"A.3.5",7536
"GBR826",1994,"A.3.5",7009
"GEO268",1994,"A.3.5",0
"GHA288",1994,"A.3.5",100
"GIN324",1994,"A.3.5",0
"GRC300",1994,"A.3.5",384
"GTM320",1994,"A.3.5",99.2
"HND340",1994,"A.3.5",50
"HRV191",1994,"A.3.5",43.31
"IDN360",1994,"A.3.5",1300
"IND356",1994,"A.3.5",12344.2
"IRN364",1994,"A.3.5",1731.854
"IRQ368",1994,"A.3.5",600
"ISL352",1994,"A.3.5",0
"ISR376",1994,"A.3.5",1029
"ITA380",1994,"A.3.5",4651.841
"JAM388",1994,"A.3.5",14
"JOR400",1994,"A.3.5",38
"JPN392",1994,"A.3.5",2774
"KAZ398",1994,"A.3.5",1060
"KEN404",1994,"A.3.5",151.514
"KGZ417",1994,"A.3.5",0
"KHM116",1994,"A.3.5",80
"KOR410",1994,"A.3.5",1520
"KWT414",1994,"A.3.5",74
"LAO418",1994,"A.3.5",0
"LBN422",1994,"A.3.5",6
"LBY434",1994,"A.3.5",60
"LKA144",1994,"A.3.5",111.4
"MAR504",1994,"A.3.5",352.884
"MDG450",1994,"A.3.5",151.566
"MEX484",1994,"A.3.5",14916.828
"MLI466",1994,"A.3.5",10
"MLT470",1994,"A.3.5",0
"MMR104",1994,"A.3.5",60
"MNE499",1994,"A.3.5",0
"MNG496",1994,"A.3.5",1.248
"MOZ508",1994,"A.3.5",80
"MRT478",1994,"A.3.5",11
"MUS480",1994,"A.3.5",14
"NAM516",1994,"A.3.5",713.93
"NER562",1994,"A.3.5",0
"NIC558",1994,"A.3.5",30
"NLD528",1994,"A.3.5",7000
"NPL524",1994,"A.3.5",0
"NZL554",1994,"A.3.5",160
"OMN512",1994,"A.3.5",26.196
"PAK586",1994,"A.3.5",1059.142
"PAN591",1994,"A.3.5",49.954
"PER604",1994,"A.3.5",300.586
"PHL608",1994,"A.3.5",1061.538
"POL616",1994,"A.3.5",3325.5
"PRI630",1994,"A.3.5",37.5
"PRK408",1994,"A.3.5",1200
"PRT620",1994,"A.3.5",620.652
"ROU642",1994,"A.3.5",4402.322
"RUS643",1994,"A.3.5",4400
"SAU682",1994,"A.3.5",0
"SCG891",1994,"A.3.5",32.086
"SDN736",1994,"A.3.5",150
"SEN686",1994,"A.3.5",3437.6
"SLE694",1994,"A.3.5",0
"SLV222",1994,"A.3.5",97.452
"SOM706",1994,"A.3.5",2
"SRB688",1994,"A.3.5",0
"SUN810",1994,"A.3.5",0
"SVK703",1994,"A.3.5",199.2
"SVN705",1994,"A.3.5",22.46
"SYR760",1994,"A.3.5",200
"TCA796",1994,"A.3.5",0
"THA764",1994,"A.3.5",387.806
"TJK762",1994,"A.3.5",140
"TKM795",1994,"A.3.5",720
"TUN788",1994,"A.3.5",1056
"TUR792",1994,"A.3.5",1353.306
"TWN158",1994,"A.3.5",371.974
"TZA834",1994,"A.3.5",168.578
"UGA800",1994,"A.3.5",20
"UKR804",1994,"A.3.5",6600
"USA840",1994,"A.3.5",39720
"UZB860",1994,"A.3.5",760
"VEN862",1994,"A.3.5",800
"VNM704",1994,"A.3.5",962
"YEM887",1994,"A.3.5",236
"YUG890",1994,"A.3.5",0
"ZAF710",1994,"A.3.5",828.926
"AFG004",1995,"A.3.5",26
"AGO024",1995,"A.3.5",60
"ALB008",1995,"A.3.5",0
"ANT530",1995,"A.3.5",848.13
"ARG032",1995,"A.3.5",1009.697
"ARM051",1995,"A.3.5",65.6
"AUS036",1995,"A.3.5",16596
"AUT040",1995,"A.3.5",787.392
"AZE031",1995,"A.3.5",20
"BEN204",1995,"A.3.5",0
"BES535",1995,"A.3.5",0
"BFA854",1995,"A.3.5",0
"BGD050",1995,"A.3.5",1904
"BGR100",1995,"A.3.5",3000
"BHS044",1995,"A.3.5",2077.536
"BIH070",1995,"A.3.5",100
"BLR112",1995,"A.3.5",1764.726
"BOL068",1995,"A.3.5",0.2
"BRA076",1995,"A.3.5",5800
"BWA072",1995,"A.3.5",416.252
"CAN124",1995,"A.3.5",10874.979
"CHE756",1995,"A.3.5",465
"CHL152",1995,"A.3.5",6988.902
"CHN156",1995,"A.3.5",59554.4
"COL170",1995,"A.3.5",281.407
"CPV132",1995,"A.3.5",0
"CRI188",1995,"A.3.5",64.4
"CSK200",1995,"A.3.5",0
"CUB192",1995,"A.3.5",309
"CYP196",1995,"A.3.5",0
"CZE203",1995,"A.3.5",0
"DEU276",1995,"A.3.5",12431
"DJI262",1995,"A.3.5",0
"DNK208",1995,"A.3.5",1152
"DOM214",1995,"A.3.5",52.628
"DZA012",1995,"A.3.5",143.745
"ECU218",1995,"A.3.5",0
"EGY818",1995,"A.3.5",2386
"ERI232",1995,"A.3.5",509.402
"ESP724",1995,"A.3.5",3685.333
"ETH231",1995,"A.3.5",10
"FIN246",1995,"A.3.5",13.306
"FRA250",1995,"A.3.5",7856
"GBR826",1995,"A.3.5",6648
"GEO268",1995,"A.3.5",0
"GHA288",1995,"A.3.5",100
"GIN324",1995,"A.3.5",0
"GRC300",1995,"A.3.5",286.702
"GTM320",1995,"A.3.5",101.6
"HND340",1995,"A.3.5",50
"HRV191",1995,"A.3.5",43.568
"IDN360",1995,"A.3.5",1340
"IND356",1995,"A.3.5",12544
"IRN364",1995,"A.3.5",1442.22
"IRQ368",1995,"A.3.5",500
"ISL352",1995,"A.3.5",0
"ISR376",1995,"A.3.5",945
"ITA380",1995,"A.3.5",4421.062
"JAM388",1995,"A.3.5",14
"JOR400",1995,"A.3.5",114
"JPN392",1995,"A.3.5",2720
"KAZ398",1995,"A.3.5",625.978
"KEN404",1995,"A.3.5",146.968
"KGZ417",1995,"A.3.5",0
"KHM116",1995,"A.3.5",80
"KOR410",1995,"A.3.5",1540
"KWT414",1995,"A.3.5",67.534
"LAO418",1995,"A.3.5",0
"LBN422",1995,"A.3.5",6
"LBY434",1995,"A.3.5",60
"LKA144",1995,"A.3.5",120
"MAR504",1995,"A.3.5",346.098
"MDG450",1995,"A.3.5",103.814
"MEX484",1995,"A.3.5",15339.098
"MLI466",1995,"A.3.5",10
"MLT470",1995,"A.3.5",0
"MMR104",1995,"A.3.5",70
"MNE499",1995,"A.3.5",0
"MNG496",1995,"A.3.5",1.452
"MOZ508",1995,"A.3.5",80
"MRT478",1995,"A.3.5",12
"MUS480",1995,"A.3.5",14
"NAM516",1995,"A.3.5",859.558
"NER562",1995,"A.3.5",6
"NIC558",1995,"A.3.5",30
"NLD528",1995,"A.3.5",9952
"NPL524",1995,"A.3.5",0
"NZL554",1995,"A.3.5",100
"OMN512",1995,"A.3.5",28.634
"PAK586",1995,"A.3.5",900.162
"PAN591",1995,"A.3.5",40.796
"PER604",1995,"A.3.5",251.302
"PHL608",1995,"A.3.5",1225.716
"POL616",1995,"A.3.5",3415.3
"PRI630",1995,"A.3.5",37.5
"PRK408",1995,"A.3.5",1200
"PRT620",1995,"A.3.5",615.191
"ROU642",1995,"A.3.5",4978.6
"RUS643",1995,"A.3.5",6200
"SAU682",1995,"A.3.5",0
"SCG891",1995,"A.3.5",13.5
"SDN736",1995,"A.3.5",150
"SEN686",1995,"A.3.5",3365
"SLE694",1995,"A.3.5",9.678
"SLV222",1995,"A.3.5",100
"SOM706",1995,"A.3.5",2
"SRB688",1995,"A.3.5",0
"SUN810",1995,"A.3.5",0
"SVK703",1995,"A.3.5",199.5
"SVN705",1995,"A.3.5",5.476
"SYR760",1995,"A.3.5",222
"TCA796",1995,"A.3.5",0
"THA764",1995,"A.3.5",480.511
"TJK762",1995,"A.3.5",140
"TKM795",1995,"A.3.5",507.022
"TUN788",1995,"A.3.5",638
"TUR792",1995,"A.3.5",1442.05
"TWN158",1995,"A.3.5",855.456
"TZA834",1995,"A.3.5",210.012
"UGA800",1995,"A.3.5",20
"UKR804",1995,"A.3.5",5734.2
"USA840",1995,"A.3.5",40730
"UZB860",1995,"A.3.5",200
"VEN862",1995,"A.3.5",700
"VNM704",1995,"A.3.5",1378
"YEM887",1995,"A.3.5",138
"YUG890",1995,"A.3.5",0
"ZAF710",1995,"A.3.5",622.776
"AFG004",1996,"A.3.5",26
"AGO024",1996,"A.3.5",60
"ALB008",1996,"A.3.5",7
"ANT530",1996,"A.3.5",732.53
"ARG032",1996,"A.3.5",1096.321
"ARM051",1996,"A.3.5",52.856
"AUS036",1996,"A.3.5",15986
"AUT040",1996,"A.3.5",755.923
"AZE031",1996,"A.3.5",20
"BEN204",1996,"A.3.5",0
"BES535",1996,"A.3.5",0
"BFA854",1996,"A.3.5",14
"BGD050",1996,"A.3.5",85.968
"BGR100",1996,"A.3.5",3200
"BHS044",1996,"A.3.5",2000
"BIH070",1996,"A.3.5",100
"BLR112",1996,"A.3.5",1826.626
"BOL068",1996,"A.3.5",0.273
"BRA076",1996,"A.3.5",5384.153
"BWA072",1996,"A.3.5",187.772
"CAN124",1996,"A.3.5",12295.589
"CHE756",1996,"A.3.5",530
"CHL152",1996,"A.3.5",8085.592
"CHN156",1996,"A.3.5",58071.4
"COL170",1996,"A.3.5",576.155
"CPV132",1996,"A.3.5",3.42
"CRI188",1996,"A.3.5",74
"CSK200",1996,"A.3.5",0
"CUB192",1996,"A.3.5",319.6
"CYP196",1996,"A.3.5",0
"CZE203",1996,"A.3.5",0
"DEU276",1996,"A.3.5",13851
"DJI262",1996,"A.3.5",0
"DNK208",1996,"A.3.5",1180
"DOM214",1996,"A.3.5",61.049
"DZA012",1996,"A.3.5",154.115
"ECU218",1996,"A.3.5",0
"EGY818",1996,"A.3.5",2296.4
"ERI232",1996,"A.3.5",400.824
"ESP724",1996,"A.3.5",3436.647
"ETH231",1996,"A.3.5",10
"FIN246",1996,"A.3.5",8.622
"FRA250",1996,"A.3.5",7588
"GBR826",1996,"A.3.5",7012
"GEO268",1996,"A.3.5",0
"GHA288",1996,"A.3.5",100
"GIN324",1996,"A.3.5",0
"GRC300",1996,"A.3.5",276.478
"GTM320",1996,"A.3.5",100
"HND340",1996,"A.3.5",50
"HRV191",1996,"A.3.5",37.64
"IDN360",1996,"A.3.5",1340
"IND356",1996,"A.3.5",14466.1
"IRN364",1996,"A.3.5",2821.288
"IRQ368",1996,"A.3.5",500
"ISL352",1996,"A.3.5",0
"ISR376",1996,"A.3.5",765
"ITA380",1996,"A.3.5",4528.12
"JAM388",1996,"A.3.5",14.5
"JOR400",1996,"A.3.5",42
"JPN392",1996,"A.3.5",2700
"KAZ398",1996,"A.3.5",459.4
"KEN404",1996,"A.3.5",82
"KGZ417",1996,"A.3.5",0
"KHM116",1996,"A.3.5",80
"KOR410",1996,"A.3.5",1540
"KWT414",1996,"A.3.5",67.074
"LAO418",1996,"A.3.5",0.028
"LBN422",1996,"A.3.5",8
"LBY434",1996,"A.3.5",60
"LKA144",1996,"A.3.5",179
"MAR504",1996,"A.3.5",330.786
"MDG450",1996,"A.3.5",83.5
"MEX484",1996,"A.3.5",17016.296
"MLI466",1996,"A.3.5",12
"MLT470",1996,"A.3.5",0
"MMR104",1996,"A.3.5",70
"MNE499",1996,"A.3.5",0
"MNG496",1996,"A.3.5",1.392
"MOZ508",1996,"A.3.5",120
"MRT478",1996,"A.3.5",12
"MUS480",1996,"A.3.5",13
"NAM516",1996,"A.3.5",713.736
"NER562",1996,"A.3.5",6
"NIC558",1996,"A.3.5",30
"NLD528",1996,"A.3.5",10696
"NPL524",1996,"A.3.5",0
"NZL554",1996,"A.3.5",134
"OMN512",1996,"A.3.5",24.858
"PAK586",1996,"A.3.5",975.49
"PAN591",1996,"A.3.5",42.85
"PER604",1996,"A.3.5",586.616
"PHL608",1996,"A.3.5",1236.962
"POL616",1996,"A.3.5",3371.9
"PRI630",1996,"A.3.5",37
"PRK408",1996,"A.3.5",1180
"PRT620",1996,"A.3.5",695.445
"ROU642",1996,"A.3.5",5377.8
"RUS643",1996,"A.3.5",4200
"SAU682",1996,"A.3.5",144
"SCG891",1996,"A.3.5",21.646
"SDN736",1996,"A.3.5",100
"SEN686",1996,"A.3.5",3249.8
"SLE694",1996,"A.3.5",11.038
"SLV222",1996,"A.3.5",100
"SOM706",1996,"A.3.5",2
"SRB688",1996,"A.3.5",0
"SUN810",1996,"A.3.5",0
"SVK703",1996,"A.3.5",213.6
"SVN705",1996,"A.3.5",10
"SYR760",1996,"A.3.5",144
"TCA796",1996,"A.3.5",0
"THA764",1996,"A.3.5",629.674
"TJK762",1996,"A.3.5",100
"TKM795",1996,"A.3.5",541.862
"TUN788",1996,"A.3.5",1114
"TUR792",1996,"A.3.5",1979.414
"TWN158",1996,"A.3.5",925.874
"TZA834",1996,"A.3.5",173.4
"UGA800",1996,"A.3.5",20
"UKR804",1996,"A.3.5",5695.6
"USA840",1996,"A.3.5",42870
"UZB860",1996,"A.3.5",120
"VEN862",1996,"A.3.5",700
"VNM704",1996,"A.3.5",1418
"YEM887",1996,"A.3.5",270
"YUG890",1996,"A.3.5",0
"ZAF710",1996,"A.3.5",579.718
"AFG004",1997,"A.3.5",26
"AGO024",1997,"A.3.5",60
"ALB008",1997,"A.3.5",22.732
"ANT530",1997,"A.3.5",864.45
"ARG032",1997,"A.3.5",841.029
"ARM051",1997,"A.3.5",45.284
"AUS036",1997,"A.3.5",17766
"AUT040",1997,"A.3.5",705.103
"AZE031",1997,"A.3.5",5
"BEN204",1997,"A.3.5",0
"BES535",1997,"A.3.5",0
"BFA854",1997,"A.3.5",10
"BGD050",1997,"A.3.5",63.748
"BGR100",1997,"A.3.5",3200
"BHS044",1997,"A.3.5",2058
"BIH070",1997,"A.3.5",0
"BLR112",1997,"A.3.5",2406.324
"BOL068",1997,"A.3.5",0.869
"BRA076",1997,"A.3.5",6516
"BWA072",1997,"A.3.5",369.066
"CAN124",1997,"A.3.5",13534.208
"CHE756",1997,"A.3.5",430
"CHL152",1997,"A.3.5",10976.27
"CHN156",1997,"A.3.5",63246
"COL170",1997,"A.3.5",374.008
"CPV132",1997,"A.3.5",7.914
"CRI188",1997,"A.3.5",74
"CSK200",1997,"A.3.5",0
"CUB192",1997,"A.3.5",327.2
"CYP196",1997,"A.3.5",0
"CZE203",1997,"A.3.5",0
"DEU276",1997,"A.3.5",12854
"DJI262",1997,"A.3.5",0.544
"DNK208",1997,"A.3.5",1080
"DOM214",1997,"A.3.5",60.479
"DZA012",1997,"A.3.5",136.357
"ECU218",1997,"A.3.5",0
"EGY818",1997,"A.3.5",2464
"ERI232",1997,"A.3.5",504.144
"ESP724",1997,"A.3.5",3593.705
"ETH231",1997,"A.3.5",37.68
"FIN246",1997,"A.3.5",0
"FRA250",1997,"A.3.5",7350
"GBR826",1997,"A.3.5",6661
"GEO268",1997,"A.3.5",0
"GHA288",1997,"A.3.5",100
"GIN324",1997,"A.3.5",0
"GRC300",1997,"A.3.5",347.772
"GTM320",1997,"A.3.5",100
"HND340",1997,"A.3.5",50
"HRV191",1997,"A.3.5",33.24
"IDN360",1997,"A.3.5",1360
"IND356",1997,"A.3.5",14251.1
"IRN364",1997,"A.3.5",2765.506
"IRQ368",1997,"A.3.5",500
"ISL352",1997,"A.3.5",0
"ISR376",1997,"A.3.5",884
"ITA380",1997,"A.3.5",3594.549
"JAM388",1997,"A.3.5",15
"JOR400",1997,"A.3.5",122
"JPN392",1997,"A.3.5",2658
"KAZ398",1997,"A.3.5",71.822
"KEN404",1997,"A.3.5",12.56
"KGZ417",1997,"A.3.5",0
"KHM116",1997,"A.3.5",80
"KOR410",1997,"A.3.5",1540
"KWT414",1997,"A.3.5",0
"LAO418",1997,"A.3.5",0.036
"LBN422",1997,"A.3.5",8
"LBY434",1997,"A.3.5",60
"LKA144",1997,"A.3.5",207.462
"MAR504",1997,"A.3.5",515
"MDG450",1997,"A.3.5",73.524
"MEX484",1997,"A.3.5",15865.544
"MLI466",1997,"A.3.5",10
"MLT470",1997,"A.3.5",0
"MMR104",1997,"A.3.5",70
"MNE499",1997,"A.3.5",0
"MNG496",1997,"A.3.5",2.708
"MOZ508",1997,"A.3.5",120
"MRT478",1997,"A.3.5",12
"MUS480",1997,"A.3.5",12
"NAM516",1997,"A.3.5",985.56
"NER562",1997,"A.3.5",6
"NIC558",1997,"A.3.5",27.238
"NLD528",1997,"A.3.5",11202
"NPL524",1997,"A.3.5",0
"NZL554",1997,"A.3.5",140
"OMN512",1997,"A.3.5",26.096
"PAK586",1997,"A.3.5",1030.426
"PAN591",1997,"A.3.5",58.698
"PER604",1997,"A.3.5",158.984
"PHL608",1997,"A.3.5",1373.028
"POL616",1997,"A.3.5",3259.4
"PRI630",1997,"A.3.5",36.5
"PRK408",1997,"A.3.5",1180
"PRT620",1997,"A.3.5",669.984
"ROU642",1997,"A.3.5",5224
"RUS643",1997,"A.3.5",4120
"SAU682",1997,"A.3.5",260
"SCG891",1997,"A.3.5",28
"SDN736",1997,"A.3.5",100
"SEN686",1997,"A.3.5",240
"SLE694",1997,"A.3.5",2.69
"SLV222",1997,"A.3.5",86.486
"SOM706",1997,"A.3.5",2
"SRB688",1997,"A.3.5",0
"SUN810",1997,"A.3.5",0
"SVK703",1997,"A.3.5",201
"SVN705",1997,"A.3.5",10
"SYR760",1997,"A.3.5",238
"TCA796",1997,"A.3.5",0
"THA764",1997,"A.3.5",654.891
"TJK762",1997,"A.3.5",80
"TKM795",1997,"A.3.5",430.544
"TUN788",1997,"A.3.5",874
"TUR792",1997,"A.3.5",2343.999
"TWN158",1997,"A.3.5",541.096
"TZA834",1997,"A.3.5",145.022
"UGA800",1997,"A.3.5",20
"UKR804",1997,"A.3.5",5245.8
"USA840",1997,"A.3.5",40560
"UZB860",1997,"A.3.5",120
"VEN862",1997,"A.3.5",700
"VNM704",1997,"A.3.5",1486
"YEM887",1997,"A.3.5",272
"YUG890",1997,"A.3.5",0
"ZAF710",1997,"A.3.5",653.606
"AFG004",1998,"A.3.5",26
"AGO024",1998,"A.3.5",60
"ALB008",1998,"A.3.5",15.865
"ANT530",1998,"A.3.5",523.392
"ARG032",1998,"A.3.5",751.695
"ARM051",1998,"A.3.5",49.822
"AUS036",1998,"A.3.5",18066
"AUT040",1998,"A.3.5",735.343
"AZE031",1998,"A.3.5",7.036
"BEN204",1998,"A.3.5",0
"BES535",1998,"A.3.5",0
"BFA854",1998,"A.3.5",12
"BGD050",1998,"A.3.5",0
"BGR100",1998,"A.3.5",4800
"BHS044",1998,"A.3.5",2266.856
"BIH070",1998,"A.3.5",0
"BLR112",1998,"A.3.5",0
"BOL068",1998,"A.3.5",0.72
"BRA076",1998,"A.3.5",6772.257
"BWA072",1998,"A.3.5",398.6
"CAN124",1998,"A.3.5",13295.546
"CHE756",1998,"A.3.5",374
"CHL152",1998,"A.3.5",12414.532
"CHN156",1998,"A.3.5",51060
"COL170",1998,"A.3.5",496.103
"CPV132",1998,"A.3.5",0
"CRI188",1998,"A.3.5",74
"CSK200",1998,"A.3.5",0
"CUB192",1998,"A.3.5",269.2
"CYP196",1998,"A.3.5",0
"CZE203",1998,"A.3.5",0
"DEU276",1998,"A.3.5",12111
"DJI262",1998,"A.3.5",165.752
"DNK208",1998,"A.3.5",926
"DOM214",1998,"A.3.5",55.672
"DZA012",1998,"A.3.5",172.025
"ECU218",1998,"A.3.5",0
"EGY818",1998,"A.3.5",2760
"ERI232",1998,"A.3.5",228.272
"ESP724",1998,"A.3.5",3699.697
"ETH231",1998,"A.3.5",140
"FIN246",1998,"A.3.5",0
"FRA250",1998,"A.3.5",7738
"GBR826",1998,"A.3.5",5400
"GEO268",1998,"A.3.5",0
"GHA288",1998,"A.3.5",100
"GIN324",1998,"A.3.5",0
"GRC300",1998,"A.3.5",414.12
"GTM320",1998,"A.3.5",100
"HND340",1998,"A.3.5",50
"HRV191",1998,"A.3.5",48.1
"IDN360",1998,"A.3.5",1300
"IND356",1998,"A.3.5",11864.4
"IRN364",1998,"A.3.5",3003.408
"IRQ368",1998,"A.3.5",500
"ISL352",1998,"A.3.5",4.3
"ISR376",1998,"A.3.5",618
"ITA380",1998,"A.3.5",3413.522
"JAM388",1998,"A.3.5",15.5
"JOR400",1998,"A.3.5",857.848
"JPN392",1998,"A.3.5",2586
"KAZ398",1998,"A.3.5",359.862
"KEN404",1998,"A.3.5",43.484
"KGZ417",1998,"A.3.5",0
"KHM116",1998,"A.3.5",80
"KOR410",1998,"A.3.5",1560
"KWT414",1998,"A.3.5",82.012
"LAO418",1998,"A.3.5",7.788
"LBN422",1998,"A.3.5",8
"LBY434",1998,"A.3.5",60
"LKA144",1998,"A.3.5",164.966
"MAR504",1998,"A.3.5",253.142
"MDG450",1998,"A.3.5",53.492
"MEX484",1998,"A.3.5",16824.126
"MLI466",1998,"A.3.5",12
"MLT470",1998,"A.3.5",0
"MMR104",1998,"A.3.5",70
"MNE499",1998,"A.3.5",0
"MNG496",1998,"A.3.5",0.206
"MOZ508",1998,"A.3.5",176
"MRT478",1998,"A.3.5",12
"MUS480",1998,"A.3.5",12.4
"NAM516",1998,"A.3.5",1072.16
"NER562",1998,"A.3.5",4
"NIC558",1998,"A.3.5",30.264
"NLD528",1998,"A.3.5",11146
"NPL524",1998,"A.3.5",0
"NZL554",1998,"A.3.5",260
"OMN512",1998,"A.3.5",27.556
"PAK586",1998,"A.3.5",1052.663
"PAN591",1998,"A.3.5",49.828
"PER604",1998,"A.3.5",440.62
"PHL608",1998,"A.3.5",1455.508
"POL616",1998,"A.3.5",3283.8
"PRI630",1998,"A.3.5",36
"PRK408",1998,"A.3.5",1100
"PRT620",1998,"A.3.5",676.098
"ROU642",1998,"A.3.5",4440.228
"RUS643",1998,"A.3.5",4440
"SAU682",1998,"A.3.5",387
"SCG891",1998,"A.3.5",27.844
"SDN736",1998,"A.3.5",144.422
"SEN686",1998,"A.3.5",276
"SLE694",1998,"A.3.5",4.65
"SLV222",1998,"A.3.5",80.692
"SOM706",1998,"A.3.5",2
"SRB688",1998,"A.3.5",0
"SUN810",1998,"A.3.5",0
"SVK703",1998,"A.3.5",200.942
"SVN705",1998,"A.3.5",10
"SYR760",1998,"A.3.5",356
"TCA796",1998,"A.3.5",0
"THA764",1998,"A.3.5",646.096
"TJK762",1998,"A.3.5",80
"TKM795",1998,"A.3.5",440.052
"TUN788",1998,"A.3.5",932
"TUR792",1998,"A.3.5",2169.626
"TWN158",1998,"A.3.5",402.272
"TZA834",1998,"A.3.5",150
"UGA800",1998,"A.3.5",10
"UKR804",1998,"A.3.5",4621.94
"USA840",1998,"A.3.5",40780
"UZB860",1998,"A.3.5",120
"VEN862",1998,"A.3.5",700
"VNM704",1998,"A.3.5",1734
"YEM887",1998,"A.3.5",294
"YUG890",1998,"A.3.5",0
"ZAF710",1998,"A.3.5",704.98
"AFG004",1999,"A.3.5",26
"AGO024",1999,"A.3.5",60
"ALB008",1999,"A.3.5",24.689
"ANT530",1999,"A.3.5",811.628
"ARG032",1999,"A.3.5",1263.423
"ARM051",1999,"A.3.5",53.91
"AUS036",1999,"A.3.5",19776
"AUT040",1999,"A.3.5",571.481
"AZE031",1999,"A.3.5",5.956
"BEN204",1999,"A.3.5",30
"BES535",1999,"A.3.5",0
"BFA854",1999,"A.3.5",12
"BGD050",1999,"A.3.5",0
"BGR100",1999,"A.3.5",2600
"BHS044",1999,"A.3.5",2324.482
"BIH070",1999,"A.3.5",0
"BLR112",1999,"A.3.5",0
"BOL068",1999,"A.3.5",0.688
"BRA076",1999,"A.3.5",5958.041
"BWA072",1999,"A.3.5",466.138
